userid, openness, agreeableness, emotional_stability, conscientiousness, extraversion, assigned metric, assigned condition, is_personalized, enjoy_watching ,Avg_Movie_Rating
7a405ad7edeba1f69f00284de1c85480,5,4.5,6,3,5, popularity, low,1,2,3.819291463
e026e74f7cebe2ace23ae117b0526bc3,6,4,5,4,3, serendipity, high,2,4,4.349930629
b05a0c35fb6e8b36ddb92f3164f23245,7,5,4,6.5,6, popularity, high,4,5,4.32864269
b4bce11d89fc625704ef82ac4619c17b,6,3,6,2,3.5, popularity, high,4,5,4.546869167
67b50a2aac43f7ce1502dce16dad4dc2,5.5,6.5,6.5,5,1.5, popularity, medium,3,2,4.069022733
842a86141d9fa0290d8add98e842168d,6,3.5,4,5,5, diversity, low,4,5,4.350100074
7fb298b2310380560cd02305b2c275d0,6.5,6.5,6.5,6.5,6.5, popularity, low,2,5,4.515042808
8a3a07c8ef4d4a2b364ec4349b485155,6,3.5,4.5,4,3.5, serendipity, high,2,4,4.317033778
e7a8e0d6359cf0434ce4616b7c47fa24,5.5,4.5,4,1,2.5, popularity, high,5,5,4.460957113
5aebac2e3c4c2b4bd0feefbf94decffe,5,3.5,3,4,4, serendipity, high,3,2,4.28939306
6e1b82afd3180707137d35251e6ceef1,6.5,4.5,7,2.5,5, serendipity, high,3,4,4.699940974
742a1eca2e639e3d2d041669c2bdaf78,6.5,4,6.5,5,5.5, all, default,3,4,4.757211129
1b06cd6b060e1fbfa039e90738cbe1ed,6,3,6,3.5,4.5, all, default,2,2,4.163340694
35dfa33a6cde2bf886d64bee03701656,5.5,4.5,1,5,6, serendipity, low,3,4,4.814059719
9d3ceee1b1a9006eafc42ab72cba8fd4,4.5,5,4,4,5.5, all, default,3,3,4.244517394
46daffcc426174e130b2886bc5994056,5,3,5.5,7,2.5, diversity, low,5,5,4.628370162
1e2eb3c960b9a2841d767704f47b55c7,6.5,6,4.5,5.5,4, diversity, low,3,4,4.134968193
dd87b291638dd5077d8de523af9f5899,5,3,5,6,4, diversity, high,1,3,4.029138377
3066d19911f261d0c44d60e673699833,6.5,4,4,5,7, popularity, low,2,3,4.611718332
6bd38b2e50322b79b5694a2d1fabbaf8,5.5,3,4,3.5,3, diversity, medium,4,4,4.55457015
596b6dbabbc9a2116e5567d2f0eb1aa2,6,3.5,5,2,3.5, diversity, medium,2,2,4.55457015
484f08b60a89363a132cc0f2e2a5c117,5.5,4,6,6,4, popularity, low,3,4,4.269193944
19cc7ba3772578824dd40ca6b6c5aa32,4,4,4,4,4, serendipity, low,3,3,3.262176398
e96151a6c1f5e5b5229ebcad86420c20,4.5,3.5,4.5,5,5.5, popularity, medium,4,4,3.923815192
d4ae4d326f90f98254471eb9bd93ede5,4.5,3,6.5,4.5,3, popularity, medium,1,1,3.923815192
13a0f1165e4cc20f0e004d61934a6fc0,6,3,3.5,4.5,5, serendipity, medium,1,2,4.415458277
a7011d58804f13a7dadc9a0d0f367e2d,7,3.5,2.5,4.5,2.5, popularity, medium,4,4,3.822503536
cd4553808d65e329e993a537feb59955,6.5,6.5,7,3,1.5, diversity, low,2,2,3.88686366
f0d400b5185e8df3f101265181970842,6,5,2.5,5,4, diversity, medium,4,4,4.721262475
c0b7697b1f79f81d7914120ac2083542,6,3.5,3,5,4.5, popularity, low,5,5,3.814943117
09c763e6e3d22ed1645c96f9893915a4,4,4.5,6.5,3.5,3, popularity, low,4,4,4.363770285
5b102a0d1ed058b566b302616f6fb66d,4.5,6.5,6.5,3,6, diversity, high,5,5,4.152400881
a81f8c7f8c440734bf060bf557123394,4.5,5,4,3,1.5, popularity, high,2,2,3.852489313
686ff5653a5b3d8de770cd80bb940823,4.5,4.5,5,3.5,3, popularity, low,1,1,4.50469586
b4974a55100bcb0e5466215ae2411ecc,4,2.5,2.5,2.5,3, popularity, low,4,4,4.50469586
606d2c8e2c6b9359385b871b61db45c2,6,6.5,6,3.5,4.5, diversity, high,4,4,4.538545248
3c98974ceccf226f4a6099cee324a957,5.5,3.5,5.5,5.5,6, serendipity, high,4,4,4.673095821
336e805d0988e2b222639b5e4b389f61,5,3,5.5,6.5,2, serendipity, high,2,3,4.132416788
463fe2b81fbf1f05e47adcbd337908e7,6.5,5.5,4.5,6.5,3.5, all, default,2,2,4.008366011
8927c207971c49a6472745a8d552005b,4,5.5,6.5,5.5,7, diversity, high,2,4,3.785723798
bbc430d4090d89abda6a06e7e9a11161,6.5,5,5,5,3.5, diversity, low,2,2,4.401302105
ade0ba45447504c98ca80b4959a09dc1,2.5,4,6,4.5,3, popularity, low,4,5,4.003401642
9cc83711ac7e212d0f0f6712671f50f8,5.5,2.5,6.5,3,4, popularity, medium,3,2,4.098551461
8fa991e05a3e4f5850929cc1f474de00,5,3.5,4,3,3, popularity, high,3,4,4.72619888
68c2b66aa6e747e6fcec9da85b6f64d0,5,3.5,4,3.5,4.5, serendipity, medium,3,4,3.798168913
e4bb4751286d1511e9ec4030a50d6fab,5.5,4.5,5,4,2, serendipity, medium,2,4,4.426286993
ae70ad5525335e05cbb0edea6b4cb3b3,6.5,3.5,4.5,6.5,2.5, serendipity, medium,1,3,4.511232356
04baa80dbe358bada88a436fe03c4e94,5.5,5,7,7,5, serendipity, low,5,5,4.313980127
ce65a5a2bf0cc2f6205d84bdde2694e0,6,4,6.5,5,4.5, popularity, low,3,3,4.242593244
ce1ef9fda928d1168982b811d3c6c7e1,5,4,2.5,4,3.5, popularity, low,4,5,4.61038625
58a77939ea4f0735248ed60da262d93a,6,5.5,6.5,6,4, all, default,3,4,4.246746142
d8ae5367512e08c317ff43d852c748fd,5,5,5.5,4,4.5, diversity, medium,3,3,4.431855053
857106ba919cec57ad8fd64e284a717d,4.5,4,4,4,1, popularity, low,4,4,4.421515569
d02781a3c7dfd6b4be540ea383493e2c,6.5,6,4,4.5,7, serendipity, high,3,4,4.483130413
7826700994c2772a8a0b8b692187bc5f,5.5,4,6,7,4.5, popularity, medium,4,4,4.97779451
41b683fd7edab34600df6184d89411b2,4.5,6.5,6,6,4.5, serendipity, low,3,4,4.017281099
a58be5374d4b2c70709d43f39ea93bfc,5,3.5,1.5,6,2, serendipity, high,2,2,4.771608031
35afcbf0c50ede54759a40183469178c,6,3.5,3,6,3.5, serendipity, high,2,2,4.651749366
14a2d74063f6cc1f2bf1b8019916905d,5,3.5,5.5,4.5,3.5, serendipity, low,4,4,4.230090922
e94fff31b96b6a80cfd3f58d4da10de1,6,4.5,6,6,5, serendipity, high,1,2,4.743874669
cc25be4d88cd52466a75ae460ed94de5,5.5,3,5.5,4,1, serendipity, low,1,2,4.907675701
56050554fee514582533dc0579e4ff7d,6,4,6.5,5.5,1.5, all, default,2,3,4.488430754
e442e75a1555d2ac5e4e649cb44e1be6,5,3.5,5.5,5,4.5, popularity, low,3,4,4.642764924
d799a85ec3bceef47bd6b374c1e536f7,4.5,5.5,5.5,5.5,2.5, diversity, medium,3,4,4.064342027
e6c576c5381100112548f75f14e93a12,4.5,2.5,4.5,5,2, diversity, high,2,1,4.015493892
3c94146152b2f28c571a54b03ab81279,6.5,3.5,5.5,6,4, diversity, high,2,2,4.313123834
74408d8ade18901ee3d395414e2470f4,5.5,6.5,6.5,7,6, diversity, medium,4,4,4.292229013
332c4662d34705185d1d3df224b71412,5,4.5,5,4,3.5, popularity, medium,3,3,4.528234592
2153d68a626a24b824d39f42e105f6c1,3.5,4.5,5,4,3.5, serendipity, high,4,4,3.568238967
b89b1979e03424b9b30cb19d0153511b,6,5.5,5.5,5.5,4, diversity, high,2,2,4.207174164
97c54d4e87d7f54f54f9479685cc4966,6.5,3,4,6,6.5, serendipity, medium,4,4,4.534315634
863cb08a0a04e1bae6221d44da5adfab,5,5,3,6,3, diversity, medium,4,5,4.342496766
a649bf26003b3d4c1e55d9c469cbc265,2.5,4,6,4,1.5, diversity, medium,4,4,3.860708437
fa33b1d1b69797917d97252880449a30,7,4,4.5,7,3.5, serendipity, high,4,4,4.517336974
283ca1bfd11348488959e9ed35c2f981,6,4,3,2.5,1.5, diversity, high,4,4,4.560968399
313f675a248a4636be27b85fdad8352b,5,5.5,3.5,5,3.5, popularity, high,2,3,4.034285423
f40d5ff263ac1e85b70cbb8591a4239a,6.5,4,4.5,2.5,5, serendipity, high,3,4,4.73690478
17235440467a3b5faf89d0a2277feda7,4.5,4,4,4.5,3.5, diversity, medium,5,3,3.832557031
34486e88902fa62e600fe639a4710197,7,2.5,1,2.5,4.5, diversity, low,3,3,4.213728318
1ec06d17883c90add15d0ef1b1d00477,6.5,6.5,6,5,4, popularity, high,4,4,4.808421995
b303eb983443cf9efab4174af03b8b97,6.5,4.5,3.5,6.5,6, all, default,3,4,4.268861689
987182ae7ce673006fa8a433c1f887ff,4,4,5,6.5,3, diversity, high,4,4,4.612173426
82f336ffc9ece23ab173c73a8d86bb96,4.5,5,6,6,3, diversity, high,2,4,4.475133099
a7cac3fe668378b34ee648eb3e783955,6,5.5,5.5,4,4, diversity, low,4,5,4.337538118
bc13269e5655dc62c1fd700661155dd3,5,3.5,5.5,6,4.5, popularity, high,4,4,4.389893694
7b358e6a269842328f15de13d2634072,5.5,4,6.5,6.5,3.5, diversity, medium,3,4,4.624312759
8c203d63775b449645cfb8645bb0bda9,6,3.5,5.5,5.5,6, popularity, high,4,4,4.134349623
c9b35948d6fe8f8f1615dd014889a1d6,6,5,4.5,4,3.5, diversity, high,2,4,4.623938998
6175353f9cfac36b65aa6ef84663730b,6.5,3.5,3,3.5,5.5, popularity, medium,3,3,3.835473572
88e40793d3c0dbf873065adf3e1a8f2c,5.5,4,4,4,4.5, diversity, low,3,3,3.694462444
022047320a00d607009323875a19face,5,6,6,5,4.5, all, default,4,5,4.355539858
d016725bbf25ffc256a152efc944385e,5.5,1,7,7,2, popularity, medium,4,3,4.241042975
ce2d2268f564b82f2137e347a86cfaef,5.5,6,6.5,6,2.5, serendipity, medium,4,5,4.520046008
a6e8ca36c01bcbf869d98990cd65e4ba,4,5,4,5.5,3.5, diversity, high,3,3,4.062791407
4aadc0f625ebef188e119b684acc4121,5.5,2,6,5.5,2.5, popularity, high,2,2,3.87715452
a9ad3177e131f36dce6cfc2d9f17da15,5.5,6,6,5.5,3, diversity, medium,3,2,3.802473875
367cbbd195682b3cffe8723162e52368,6,4,4,4,4, serendipity, high,1,2,3.761525086
d1bd623179815da4596be89517b13ba1,6.5,4.5,3,3.5,1, popularity, high,5,5,3.984613429
8ef7b3ab695f6c1dfa16f11b1e9680f0,3.5,5.5,5.5,4.5,3, diversity, low,4,3,4.430110081
f75e47410be727f13c6537240240ab91,5,4,5,4,4, popularity, low,4,4,3.749652913
e4758ee69c27f191c8a6cdc534a1c17f,5,3,7,4.5,2, serendipity, high,3,4,4.514052304
4d520f5df0587d29759fd86b703eebc4,5.5,5.5,1.5,4.5,5, serendipity, high,2,4,4.71866974
5dc2c689e1a8b5d5cdcb646590784652,5,4,5,5.5,4.5, popularity, medium,3,4,4.663364928
dcbbdb10b14af769cbf54eb18bc160a9,7,2,2.5,2.5,1, diversity, medium,2,4,3.896761476
d9b98f5f0ac109e69b873f7c914cb05c,5,3,2,3,2, popularity, low,4,4,3.338588283
09feeef6a59ddbad7168d3625159b64f,6.5,5,2.5,2.5,2, serendipity, medium,2,3,4.150457633
9eeda3a8d3411d3f75c7c81757371205,6,4.5,5,6,3.5, all, default,3,2,4.775835541
1edca56055fb3ccd9a926a3846fd07ab,4,3.5,3.5,4,3, diversity, low,2,2,4.133605295
09852d65c8e3a654733c3ac384df0403,5.5,4.5,6.5,5,5, all, default,4,4,4.238721226
9014860434d98ab2f6225f84924769c6,6,4,4,5.5,2.5, popularity, high,1,1,4.78638249
23c07ddc3aae551f25cc5c1bfcc28386,7,4,3,4,6, serendipity, medium,1,2,3.732355986
0066fac81b62656f032c085d96e378f4,4.5,4.5,2.5,4.5,4, diversity, low,4,4,4.597481901
1153826bfca8cbeea05487daa99f425e,6.5,3.5,3.5,4,3, all, default,3,5,4.569238952
1d7cc6d2626804e4ceba478cc00a7ec1,6,5.5,6.5,3,4.5, popularity, medium,5,5,4.034559156
e1825ae1acf944c253f186acea7f4563,7,6.5,6.5,7,4, popularity, medium,1,1,3.73397874
12c79cd31a0f464287e50c664f173da4,3,3.5,1.5,5.5,4, diversity, medium,2,2,4.805133526
2bffb8030f8ca6de50852d53bf114c31,5.5,2.5,4.5,4,4, popularity, medium,3,3,4.354462078
9a41c92cd6d6587fb68876ea59d50293,6,6,5.5,5,3, popularity, medium,2,3,4.132399161
69853108395c2d41c9d7688428f6e934,5.5,4,6,7,5.5, serendipity, low,5,5,4.094488128
f1987f0cc9bc77983c86f8e0db19d4ee,7,4,1.5,6.5,1, popularity, high,3,4,4.363157099
ce462e4c9751e103161a852c51e2e581,5,3.5,3.5,3.5,3, popularity, medium,3,4,4.266226224
2bddf98e8530594f034cef9cdb300668,6,3.5,6,3,4, serendipity, high,3,4,4.46213185
bb3e73aa29e846d21c5323cf78adf6a7,6.5,5,3,3,3, popularity, high,4,5,4.500949037
d02f521d3b6b024f333dea12242d90c7,5.5,3.5,4.5,3.5,3.5, popularity, low,3,3,3.994291864
dac2991373c7f8f4027b6830ba556b54,6.5,3,6.5,2.5,4.5, popularity, low,3,3,4.284538869
5be78e455a0a5cfe073644241ed67639,4,5.5,2,3.5,2, serendipity, low,3,4,4.317066467
0433c74b9c20a869c1439c3ef82bcac2,3,4.5,6,6.5,6, serendipity, high,1,1,4.540552801
7f2264fd031a37eff93eee36c787ef4d,4,3,3,4.5,3.5, diversity, medium,4,4,3.695602796
ab36bbc7c764f9ca38ff5064af6ce857,5.5,3.5,4,6,1.5, serendipity, high,4,4,4.775997056
ce1a33b28b3dc4397cf6c80bf9b23602,7,2,3,5,4.5, popularity, high,2,4,4.185405689
385bfcd51d97fc9dab853d6aade45117,6.5,3.5,3.5,3,1.5, diversity, low,4,3,4.546827314
ee56a768d25765d1a7ccb0de6380c734,3,4.5,4.5,6,3, diversity, medium,4,4,4.344108831
555431c6455f5a7943f91ec86e151e43,4,4,4,4.5,3.5, diversity, high,2,2,4.068655447
7d728e298bd338a2a5d184cd2fa1a3b6,5.5,5.5,5.5,5.5,3, serendipity, medium,3,3,4.049021114
d314b346c0c6b5f8264c390324d0e71d,6.5,4,6.5,3,5.5, popularity, high,3,3,5
818efb7d312c7baa2a0af45c3c959837,6.5,3.5,6.5,6.5,4.5, popularity, medium,4,4,3.523761827
3ffc59fefbcf0f694afa3e19fb5badd9,6,3.5,3,4,4, serendipity, medium,3,4,3.950741726
4ef598cdd7be4adf1d283d23aefd7b6e,5,5,3,4.5,2, diversity, high,2,2,4.148188728
1dbec7c04384354f259453a3418c85d0,6.5,4,5.5,5.5,4.5, popularity, high,4,4,4.629862843
7fbf2d8e7b84e90fd9e2698db2d22362,5.5,2.5,6.5,5.5,1.5, serendipity, low,1,1,4.176883273
68c062e8e896ff6dc72e5528dd19d69f,4,5,3,5,3.5, popularity, medium,3,4,4.20483722
d6fb538499150b17760e70f9bc7fe7aa,5,4,4.5,5.5,5.5, popularity, medium,4,3,4.185267163
5bb111fc1aa058e1283875b86b1a571c,4.5,7,4.5,1.5,4, serendipity, low,1,1,4.351183852
5d6f020d0572ed2bb4b957247b402f60,6.5,3.5,3.5,5,4.5, diversity, high,2,3,3.674243164
f7fce47a8468f42b347af74fe2a9dff0,5.5,3,2.5,5.5,4.5, popularity, medium,4,4,4.050994833
71f4bad721e90b22c7fbb4c30a5ca8c8,6.5,4,3,4.5,3.5, all, default,4,4,4.883993907
ccb290717b47a7657e2e0818827aef35,6.5,4.5,3,5,4.5, serendipity, medium,3,5,4.310545574
c0519d4afe5da9d73611f084ed9b7ba8,6,1.5,3,1.5,1.5, serendipity, low,3,5,4.053774998
2f2c94639e96649aa830905355b54974,6.5,6.5,6,4.5,4, serendipity, medium,4,4,4.346360661
97faf0f3e976d4fc5b468065e4914759,4.5,4,3,5,4, diversity, low,3,4,3.590820159
01e4e18e2e21b84ee1c5813fd5d3797f,6.5,4.5,3,4.5,5.5, popularity, medium,4,5,4.407519751
01e4e18e2e21b84ee1c5813fd5d3797f,6.5,4.5,3,4.5,5.5, popularity, medium,4,5,4.407519751
24d679c256072c6e31dbd82af2346519,4,4,4.5,4,3.5, all, default,4,4,4.228184688
5a6bac293882fb70923dba021a9cb2b9,4,5,4,5,2, all, default,2,2,4.228184688
9053ffec0f61d7ade4e1cc6adad27684,5.5,3.5,4.5,4,1, popularity, low,2,1,3.918875557
1b5a79f3019c8d5b78ba1d1b3d4bbfdb,5,4.5,3.5,3.5,6, popularity, high,2,4,4.457257318
1da23fdc3d0a97d5035bbc498dd83426,6.5,4.5,6.5,3.5,6, all, default,4,5,4.444374545
3d4848010e537909b56b3c3de91fc9c0,5,4,4,3.5,4, popularity, low,4,4,4.244173927
73b13da703becd9ab9903197cf246dee,7,3.5,2,6,4.5, diversity, high,4,5,4.323253833
bf844da2a4a8644fae51bbbb8f2741d6,5,5,3.5,3.5,5, serendipity, low,4,5,4.766036491
e6e4baf87196cd0ef8d5c49de6f12402,4.5,3,4,4.5,4, all, default,3,5,4.295660506
a46119e467d44860527967cf566075bc,4,6,6,5,2.5, serendipity, low,4,4,4.858853939
ff14f409ad4f18cfcc72d2478355464d,5,4.5,6,7,4.5, serendipity, medium,1,5,4.820535321
41ab4860c937ab866bc34db16b792294,5.5,3.5,4.5,5.5,1.5, diversity, medium,4,4,4.506433455
87d45449b048c48044a41e0bb76eac9a,5.5,2,6.5,7,5.5, popularity, low,3,2,4.718157973
ca1e9a7a60ceb785cdb8eb8901dc2706,6,3,2.5,2,3.5, popularity, low,4,5,4.343226727
4d1a767641412b7937a758989ae0c893,5.5,4.5,6,7,4.5, all, default,4,4,4.353589937
fc8f6541917cb5349dc77ea8b35dcb22,4.5,4,3.5,4.5,3.5, popularity, low,4,5,4.058926669
6858c5f0da9e2c494e172d25b7881a28,5,3.5,3.5,4,5, popularity, low,4,4,4.058926669
751f30e0cee9120148b411a1df1d6d8c,4,3.5,5.5,5,4.5, popularity, high,4,5,4.058953843
552f7867031405e2d788280a88a9fec8,4,4,5,5,3.5, serendipity, medium,3,5,4.36253256
3f95618f397ea720377d257e06f8220b,5.5,4,4.5,5,5, serendipity, high,3,3,4.021911432
dac1298b5fc8b517ae83a3a2096f983d,6.5,5.5,4,7,6.5, serendipity, low,2,4,4.319268691
8bc6c3b332ec01d8ede731cf6f9c8186,4.5,4,5.5,6.5,4.5, all, default,1,5,4.436433178
5c0d874a4405374e9fdb6685ec1e1920,6,3,5.5,4.5,2.5, diversity, medium,4,4,4.401089855
f646cbc7239f2ade27bb6ad253464a8a,4.5,3.5,6,6,3.5, diversity, high,2,4,3.555634642
d6613ecc819669ce557ee1847cf92596,5,2.5,3.5,1,1.5, serendipity, low,4,5,3.886432045
99b2a7913c67e6efaee1aa46637895e4,6.5,4.5,3,2.5,4.5, diversity, high,4,4,4.696486533
6a40f472b85f48d7ad3fbebe4adcfd83,6,3.5,5.5,5.5,2, serendipity, medium,2,2,4.58353173
905a2625a654516d4b2e603641d27766,7,5.5,2,2.5,5.5, diversity, low,4,3,3.890816585
8bc867ddbf4b9a1f55cfcc8dfd7e686e,4,5,4,3,3.5, popularity, high,2,2,3.483213483
2719b8938c6673be0738523c7cc88a20,5,3.5,3,4,3.5, diversity, medium,4,4,4.391643676
924314643c1c64a95dc2a490f3c6ddd1,6.5,3,3,5.5,5.5, serendipity, low,3,3,4.325923981
ebdbbe3d6623cf6b89812f5277ce6a5c,2,2.5,4,2.5,5, diversity, low,2,2,4.573965052
2c88d52366195507be47f7fcf4dca4d1,7,3.5,2.5,4.5,6, popularity, high,3,4,4.772680073
f9b75f83fa9fc0f0b71c317959501846,4,4.5,5.5,5,3, popularity, low,3,2,4.534295889
516399385a048dc11ff05572c583ea37,5,2,4.5,7,4, serendipity, medium,5,5,4.391515959
2cac195a4891dc491fcc69622e159d7c,6.5,6,6.5,4.5,5, serendipity, low,4,4,4.87741588
30395bd9fb6f48f6d6e29f6878f6656b,6,2.5,5,6.5,2, serendipity, high,2,2,4.498149623
f0e7920537707d9fb7a36c87e00a2f96,4.5,3.5,4.5,5,2.5, popularity, medium,3,4,4.119225669
57f9bed9481732511e2bfd6951c899f3,6,5,5,5,4, popularity, high,3,4,4.12939252
3e3f17d2869814e8eccfaf15444f871d,6.5,3.5,6,4,4, popularity, high,4,4,4.586740039
a5dbd214df37ca2780e9191f1b3aba16,4,3,3,5.5,1.5, serendipity, low,4,4,4.364119356
3c5bc344c6e3c761e910309de5a30efb,5,4,3.5,6,5, popularity, high,4,4,4.334944639
081878e6136139dc7c3fb63a091bb8c9,5,5,2,6,1.5, popularity, low,5,5,4.611304706
ea9767e795f6cababd7e7cec9783815d,5.5,3.5,5,5.5,3.5, all, default,2,2,4.122232495
c819730902d6a8ba232f1abb51464d56,5,5.5,6.5,5.5,4.5, popularity, high,2,4,4.029892354
94d20bbf93289bae9a7d5b6a04198901,5.5,4,2.5,2.5,2.5, serendipity, medium,2,2,3.072491723
8366d79ad4483a192adcda1b3e3ba068,5,5.5,6.5,6,1.5, popularity, medium,1,2,4.134413257
9a2ee61ac3762d2790b5df18a47b5c42,5,7,6.5,5,1, diversity, high,3,5,4.664266856
9b2286ed3443b47f26f179de0d110988,5,4,4,4,5, popularity, high,2,3,4.31111521
f1e8f5ad6cd427619012881c932236ce,5.5,5,4.5,4,3.5, diversity, low,3,2,3.980660697
13b11bf0115037a2ad23c68af45bebbd,7,7,6.5,6,2.5, diversity, low,1,2,3.980660697
28d1ec8a18efaf00e06bd3bb74129739,5.5,7,1,5.5,1, popularity, high,3,3,4.533396344
e6d53c2c998200d55b1880be1081e533,4.5,4.5,3.5,4.5,5, serendipity, low,4,5,3.869613679
9295d93d3df3dd232405d7f06f712575,6,5.5,5.5,6,4, diversity, low,2,4,3.883294134
d6df5947daac9d2e4d01e4da61d4caf4,7,4,4,6.5,4, popularity, high,4,4,3.725781751
2d13ac4e017d747d820e9d33eeb068e2,7,2,6.5,5,3, diversity, medium,4,4,4.730235111
d8ca632caa48906c0efcbc4b59552489,7,6,5,5.5,5, popularity, medium,4,3,4.205846234
5d9ab3ca59a690fb1ce02eab0fba64b2,6.5,3.5,4,5,4.5, serendipity, low,2,4,4.825845423
7ba14de316d2b89c2d0f5203397f49f6,5,6,4,6,4, diversity, low,3,4,3.808142113
550d4739917c8d78d4f33a0cf2890fd8,6,3.5,7,4.5,6, diversity, low,2,2,3.621184562
308d92a06ff426089b46741e2d7b208a,4.5,6,4,4.5,1, diversity, medium,2,2,4.858463716
1a281dc93cf31e7df7c675af254d3a33,6.5,6,7,6.5,7, serendipity, medium,1,1,4.041228845
1bdf0da6066f18360f6332f50756b522,6,4,4,3.5,3.5, diversity, medium,3,3,4.073346957
2ed1bc3d51040fee979678a879d0b646,6.5,2.5,5.5,2,2.5, popularity, high,4,4,4.577495933
c5e824284c3366203a1b2984148e8375,6.5,4.5,6,4,6, all, default,5,5,4.45333097
521c385f01130ad7cd4a9699911d89af,6,7,7,5.5,6, popularity, low,4,5,4.535500259
558454b29c22c202359ad675b6ff11f9,5.5,5.5,5.5,6.5,1, serendipity, low,5,5,4.011004869
f697902c9a1562d1e1e77e4f1914bef1,4.5,3,6.5,3,4, popularity, low,4,5,3.857669083
94ffd4934b2c294d5924330dddbc4ac5,6,5.5,5.5,3,2.5, diversity, high,3,5,4.266372289
2c54bae18c62adb4a0d24648a4f8cd46,6.5,4.5,4,5,4, diversity, high,4,4,4.922435613
1721c83e5b6c164662c7323c45eec007,3.5,2.5,2,3,2.5, serendipity, medium,2,3,4.70473094
1a8ae5ae1ab79433b24d7e0e4b52ce89,6.5,6,4,4,3, all, default,4,4,4.306320397
ad44a6b801975cca855b93464fbc60c9,5.5,5.5,4.5,5,3, popularity, high,5,5,3.894338714
7fc76289415411ac50be794df58a4742,5.5,4,3.5,4,4, diversity, medium,4,4,4.712423181
41286f9f295a737a097a134d86f5ad9e,5.5,3.5,4.5,4,5.5, diversity, high,4,5,4.132260368
86100f441fcaceb8c4e7a2146a506658,6,4,4.5,5,3.5, popularity, medium,3,3,3.656853597
6893f8a02f4a54d63a6a2f01863c6f1c,5,4,6,5,2, serendipity, high,4,3,3.687625366
da598484f65f2727924cbcab5db1380d,6,4,4,4,3, all, default,3,4,4.236114136
6c7beb2b93d5c5c426d1e58e3d3b1047,6,6,6.5,3,1.5, serendipity, low,3,3,3.900570793
2328458eb838c69944eceeb1db1b65fb,6.5,4.5,5,3,6, serendipity, low,4,4,4.196769483
cde7303d700d51657777a3d111480b3b,7,2.5,5.5,6,2.5, serendipity, medium,2,2,3.643098706
b9e9797d22431cc65763d0568590d9ee,3.5,3.5,5.5,3.5,1, popularity, high,4,4,3.997131971
df2e04c0ad60493476e169981b858ec0,7,5.5,3.5,4.5,7, serendipity, medium,2,2,4.018339948
af1fa3fd06029a4d4e7413867cc7c0f0,5.5,5,4,4,4, diversity, high,3,3,4.531012583
598eeec56c0311705caaa8c7800bcd4d,5.5,3.5,5.5,4.5,4.5, serendipity, medium,2,2,4.201412293
49ea8a969c538e81f0850fdafa26bde1,6,4.5,4.5,3.5,5, popularity, medium,3,4,4.41851963
95f28de1942ffb51bc515f38b89df8c9,7,4.5,2.5,2.5,4.5, serendipity, low,4,4,4.592532979
b6e993454be13ed4d48212ebf038a602,6.5,3.5,2,4,3.5, serendipity, low,3,4,4.785151292
da7eec66296808c99884f1ea71b74d13,4,5.5,5.5,4,5.5, popularity, high,5,5,4.378325165
2ea552f5eb047e1765d69d046c4d9038,6,2.5,4.5,5,3.5, popularity, medium,1,3,4.337997412
a29f2dc87cc89f7f3bb3deb1994ceae8,6.5,5,5,4.5,4.5, all, default,4,4,4.199065659
601251c19bb9489eb56ec8e71fc70044,4.5,2,2,1,5.5, serendipity, low,4,5,3.760853773
e8035d15a4a6381c2271a3531af92543,4.5,4,4.5,5,1, serendipity, low,4,4,4.891579741
d4a9ed0547d6e37e77a1bb4c12094308,4.5,4,6.5,7,1, popularity, medium,3,3,4.43675551
a82810bb59070a0cf43908493e90bdbd,5,4,5.5,6,3.5, diversity, high,2,2,4.463435411
757b0a010bd1b2fccbcb8f8054254c73,5.5,4.5,3.5,4.5,4.5, serendipity, medium,4,5,4.373628104
35eee7c9c3b5ee4a53c259aa44513e17,4,3,5,5,4, diversity, high,2,3,4.546020354
bf8ea2284b32b6a7bd3f83af00e37b3a,5,5.5,4,3,4.5, popularity, low,4,4,3.785759183
7ecc7a107adea169e7eaab6f88468888,4,6,3,5,1.5, serendipity, high,2,2,4.219518619
971ae02004a797c738b00f85dd192111,5,4,4.5,4.5,3, serendipity, low,2,2,3.690899266
4874b245270d28c5a7ff150029705e94,4,4,4,5.5,1, diversity, high,1,3,3.776557605
b952ac3610935f8c6d4d1d03c85cca9b,4,4.5,4.5,6,5.5, diversity, high,5,4,3.776557605
e14229dde5fcf89346d005cd20ff85f7,6.5,5,4.5,4.5,3.5, popularity, medium,3,4,4.590064083
7221054f76493b14f5d48650c0303041,6,4,7,6,1.5, diversity, medium,4,5,4.357099653
05c3cb1b8a8178cede7f670072ae074c,5,2.5,6.5,6,2, serendipity, medium,4,4,4.483924462
8d97cf10d1b93ed2309d00749dff1bde,5.5,5,4.5,4.5,2.5, popularity, low,3,4,4.14286916
a93c70e19a3472093e8216ef5d9a6746,6,6,6,5,6, popularity, low,3,3,4.148801849
ff8b293ae258fe516c39acecb966dba4,4.5,5.5,7,5.5,2, all, default,4,4,4.847895065
15ea063907f4e038ed6465286e6804b4,5,4,3.5,3.5,3, serendipity, high,3,4,4.764668201
cff910b71f09b3120289ff6b461a9e03,5.5,3.5,2.5,4,5.5, popularity, low,3,3,4.156620311
